Y_Q_output_47,0.007199849,0.007199849,0.007199849,0.007199849,0.007199849,0.007199849,0.007199849,0.007199849
Y_Q_output_48,0.007199972,0.007199972,0.007199972,0.007199972,0.007199972,0.007199972,0.007199972,0.007199972
Y_Q_output_49,0.007200087,0.007200087,0.007200087,0.007200087,0.007200087,0.007200087,0.007200087,0.007200087
Y_Q_output_50,0.007200192,0.007200192,0.007200192,0.007200192,0.007200192,0.007200192,0.007200192,0.007200192
Y_Q_output_51,0.007200278,0.007200278,0.007200278,0.007200278,0.007200278,0.007200278,0.007200278,0.007200278
Y_Q_output_52,0.007200342,0.007200342,0.007200342,0.007200342,0.007200342,0.007200342,0.007200342,0.007200342
Y_Q_output_53,0.007200386,0.007200386,0.007200386,0.007200386,0.007200386,0.007200386,0.007200386,0.007200386
Y_Q_output_54,0.00720041,0.00720041,0.00720041,0.00720041,0.00720041,0.00720041,0.00720041,0.00720041
Y_Q_output_55,0.007200426,0.007200426,0.007200426,0.007200426,0.007200426,0.007200426,0.007200426,0.007200426
Y_Q_output_56,0.007200434,0.007200434,0.007200434,0.007200434,0.007200434,0.007200434,0.007200434,0.007200434
Y_Q_output_57,0.007200446,0.007200446,0.007200446,0.007200446,0.007200446,0.007200446,0.007200446,0.007200446
Y_Q_output_58,0.007200466,0.007200466,0.007200466,0.007200466,0.007200466,0.007200466,0.007200466,0.007200466
Y_Q_output_59,0.007200493,0.007200493,0.007200493,0.007200493,0.007200493,0.007200493,0.007200493,0.007200493
Y_Q_output_60,0.007200533,0.007200533,0.007200533,0.007200533,0.007200533,0.007200533,0.007200533,0.007200533
Y_Q_output_61,0.007200579,0.007200579,0.007200579,0.007200579,0.007200579,0.007200579,0.007200579,0.007200579
Y_Q_output_62,0.007200626,0.007200626,0.007200626,0.007200626,0.007200626,0.007200626,0.007200626,0.007200626
Y_Q_output_63,0.007200669,0.007200669,0.007200669,0.007200669,0.007200669,0.007200669,0.007200669,0.007200669
Y_Q_output_64,0.007200699,0.007200699,0.007200699,0.007200699,0.007200699,0.007200699,0.007200699,0.007200699
Y_Q_output_65,0.007200716,0.007200716,0.007200716,0.007200716,0.007200716,0.007200716,0.007200716,0.007200716
Y_Q_output_66,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713
Y_Q_output_67,0.007200698,0.007200698,0.007200698,0.007200698,0.007200698,0.007200698,0.007200698,0.007200698
Y_Q_output_68,0.007200673,0.007200673,0.007200673,0.007200673,0.007200673,0.007200673,0.007200673,0.007200673
Y_Q_output_69,0.007200647,0.007200647,0.007200647,0.007200647,0.007200647,0.007200647,0.007200647,0.007200647
Y_Q_output_70,0.007200629,0.007200629,0.007200629,0.007200629,0.007200629,0.007200629,0.007200629,0.007200629
Y_Q_output_71,0.007200622,0.007200622,0.007200622,0.007200622,0.007200622,0.007200622,0.007200622,0.007200622
Y_Q_output_72,0.007200634,0.007200634,0.007200634,0.007200634,0.007200634,0.007200634,0.007200634,0.007200634
Y_Q_output_73,0.007200654,0.007200654,0.007200654,0.007200654,0.007200654,0.007200654,0.007200654,0.007200654
Y_Q_output_74,0.007200682,0.007200682,0.007200682,0.007200682,0.007200682,0.007200682,0.007200682,0.007200682
Y_Q_output_75,0.007200706,0.007200706,0.007200706,0.007200706,0.007200706,0.007200706,0.007200706,0.007200706
Y_Q_output_76,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729
Y_Q_output_77,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739
Y_Q_output_78,0.007200743,0.007200743,0.007200743,0.007200743,0.007200743,0.007200743,0.007200743,0.007200743
Y_Q_output_79,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739,0.007200739
Y_Q_output_80,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729,0.007200729
Y_Q_output_81,0.00720072,0.00720072,0.00720072,0.00720072,0.00720072,0.00720072,0.00720072,0.00720072
Y_Q_output_82,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713,0.007200713
Y_Q_output_83,0.007200712,0.007200712,0.007200712,0.007200712,0.007200712,0.007200712,0.007200712,0.007200712
Y_Q_output_84,0.007200719,0.007200719,0.007200719,0.007200719,0.007200719,0.007200719,0.007200719,0.007200719
Y_Q_output_85,0.007200733,0.007200733,0.007200733,0.007200733,0.007200733,0.007200733,0.007200733,0.007200733
Y_Q_output_86,0.007200755,0.007200755,0.007200755,0.007200755,0.007200755,0.007200755,0.007200755,0.007200755
Y_Q_output_87,0.00720078,0.00720078,0.00720078,0.00720078,0.00720078,0.00720078,0.00720078,0.00720078
Y_Q_output_88,0.007200808,0.007200808,0.007200808,0.007200808,0.007200808,0.007200808,0.007200808,0.007200808
Y_Q_output_89,0.007200833,0.007200833,0.007200833,0.007200833,0.007200833,0.007200833,0.007200833,0.007200833
Y_Q_output_90,0.007200855,0.007200855,0.007200855,0.007200855,0.007200855,0.007200855,0.007200855,0.007200855
Y_Q_output_91,0.007200871,0.007200871,0.007200871,0.007200871,0.007200871,0.007200871,0.007200871,0.007200871
Y_Q_output_92,0.007200883,0.007200883,0.007200883,0.007200883,0.007200883,0.007200883,0.007200883,0.007200883
Y_Q_output_93,0.007200892,0.007200892,0.007200892,0.007200892,0.007200892,0.007200892,0.007200892,0.007200892
Y_Q_output_94,0.007200899,0.007200899,0.007200899,0.007200899,0.007200899,0.007200899,0.007200899,0.007200899
Y_Q_output_95,0.007200908,0.007200908,0.007200908,0.007200908,0.007200908,0.007200908,0.007200908,0.007200908
Y_Q_output_96,0.007200917,0.007200917,0.007200917,0.007200917,0.007200917,0.007200917,0.007200917,0.007200917
Y_Q_output_97,0.00720093,0.00720093,0.00720093,0.00720093,0.00720093,0.00720093,0.00720093,0.00720093
Y_Q_output_98,0.007200945,0.007200945,0.007200945,0.007200945,0.007200945,0.007200945,0.007200945,0.007200945
Y_Q_output_99,0.007200961,0.007200961,0.007200961,0.007200961,0.007200961,0.007200961,0.007200961,0.007200961
Y_Q_output_100,0.007200979,0.007200979,0.007200979,0.007200979,0.007200979,0.007200979,0.007200979,0.007200979
Y_Q_output_101,0.007200995,0.007200995,0.007200995,0.007200995,0.007200995,0.007200995,0.007200995,0.007200995
Y_Q_output_102,0.00720101,0.00720101,0.00720101,0.00720101,0.00720101,0.00720101,0.00720101,0.00720101
Y_Q_output_103,0.007201023,0.007201023,0.007201023,0.007201023,0.007201023,0.007201023,0.007201023,0.007201023
Y_Q_output_104,0.007201034,0.007201034,0.007201034,0.007201034,0.007201034,0.007201034,0.007201034,0.007201034
Y_Q_output_105,0.007201042,0.007201042,0.007201042,0.007201042,0.007201042,0.007201042,0.007201042,0.007201042
Y_Q_output_106,0.007201048,0.007201048,0.007201048,0.007201048,0.007201048,0.007201048,0.007201048,0.007201048
Y_Q_output_107,0.007201054,0.007201054,0.007201054,0.007201054,0.007201054,0.007201054,0.007201054,0.007201054
Y_Q_output_108,0.007201061,0.007201061,0.007201061,0.007201061,0.007201061,0.007201061,0.007201061,0.007201061
Y_Q_output_109,0.00720107,0.00720107,0.00720107,0.00720107,0.00720107,0.00720107,0.00720107,0.00720107
