Time,latitude_deg,longitude_deg
s,,
201.2,35.0156186111111,139.004145277778
201.4,35.015585,139.004104722222
201.6,35.0155511111111,139.004064166667
201.8,35.0155172222222,139.004023611111
202,35.0154841666667,139.003983611111
202.2,35.0154516666667,139.0039425
202.4,35.0154191666667,139.003904722222
202.6,35.0153869444445,139.003865277778
202.8,35.0153544444445,139.003825833333
203,35.0153244444445,139.003789722222
203.2,35.0152977777778,139.003757777778
203.4,35.0152713888889,139.003726111111
203.6,35.0152447222222,139.003694166667
203.8,35.0152180555556,139.0036625
204,35.0151919444445,139.003627222222
204.2,35.0151669444445,139.003586944444
204.4,35.0151416666667,139.003546666667
204.6,35.0151163888889,139.003506666667
204.8,35.0150913888889,139.003466388889
205,35.0150661111111,139.003424722222
205.2,35.0150408333333,139.003381111111
205.4,35.0150155555556,139.0033375
205.6,35.0149905555556,139.003293888889
205.8,35.0149652777778,139.003250277778
206,35.0149397222222,139.003206111111
206.2,35.0149133333333,139.003160555556
206.4,35.0148872222222,139.003115277778
206.6,35.0148611111111,139.003069722222
206.8,35.0148347222222,139.003024444444
207,35.0148094444445,139.002978055556
207.2,35.0147847222222,139.002930833333
207.4,35.01476,139.002883333333
207.6,35.0147355555556,139.002852777778
207.8,35.0147108333333,139.002788611111
208,35.0146872222222,139.002743333333
208.2,35.014665,139.002701388889
208.4,35.0146427777778,139.002659444444
208.6,35.0146208333333,139.0026175
208.8,35.0145986111111,139.002575555556
209,35.0145761111111,139.002532222222
209.2,35.0145536111111,139.002487222222
209.4,35.0145308333333,139.002442222222
209.6,35.0145083333333,139.002397222222
209.8,35.0144858333333,139.002352222222
210,35.0144638888889,139.002306666667
210.2,35.0144427777778,139.002260555556
210.4,35.0144219444445,139.002214166667
210.6,35.0144008333333,139.002168055556
210.8,35.0143797222222,139.002121944444
211,35.0143586111111,139.002075555556
211.2,35.0143372222222,139.002028611111
211.4,35.0143158333333,139.001981944444
211.6,35.0142944444445,139.001935
211.8,35.0142730555556,139.001888333333
212,35.0142494444445,139.001841111111
212.2,35.0142222222222,139.001793611111
212.4,35.0141952777778,139.001745833333
212.6,35.0141683333333,139.001698333333
212.8,35.0141413888889,139.001650833333
213,35.0141158333333,139.001603888889
213.2,35.0140927777778,139.001557777778
213.4,35.0140694444445,139.015400555556
213.6,35.0140463888889,139.001465833333
213.8,35.0140230555556,139.001419722222
214,35.0140005555556,139.001373888889
